subject,block_number,block_type,forced_exposure_time,trial_number,item_type,trial_type,trial_complexity,item_id,rt,exposure_type,half,block_deviant_number,trial_type_index,first_dev_position,second_dev_position,memory_false_stimulus,memory_true_stimulus
SS1627327008681,5,complex_dissimilar,250,8,dissimilar deviant,deviant,complex,NA,611.1650000093505,forced_short,second half,2,second_deviant,6,8,TRUE,TRUE
SS1627327008681,6,complex_dissimilar,460,1,background,background,complex,NA,754.6950000105426,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627327008681,6,complex_dissimilar,460,2,background,background,complex,NA,449.045000015758,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627327008681,6,complex_dissimilar,460,3,background,background,complex,NA,441.4000000106171,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627327008681,6,complex_dissimilar,460,4,background,background,complex,NA,479.92499999236315,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627327008681,6,complex_dissimilar,460,5,background,background,complex,NA,104.90500001469627,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627327008681,6,complex_dissimilar,460,6,background,background,complex,NA,52.58999997749925,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627327008681,7,complex_dissimilar,640,1,background,background,complex,NA,361.1399999936111,forced_short,second half,2,background,3,5,TRUE,TRUE
SS1627327008681,7,complex_dissimilar,640,2,background,background,complex,NA,395.46500000869855,forced_short,second half,2,background,3,5,TRUE,TRUE
SS1627327008681,7,complex_dissimilar,640,3,dissimilar deviant,deviant,complex,NA,1541.4200000232086,forced_short,second half,2,first_deviant,3,5,TRUE,TRUE
SS1627327008681,7,complex_dissimilar,640,4,background,background,complex,NA,1514.4599999766797,forced_short,second half,2,background,3,5,TRUE,TRUE
SS1627327008681,7,complex_dissimilar,640,5,dissimilar deviant,deviant,complex,NA,333.76000000862405,forced_short,second half,2,second_deviant,3,5,TRUE,TRUE
SS1627327008681,7,complex_dissimilar,640,6,background,background,complex,NA,253.32000001799315,forced_short,second half,2,background,3,5,TRUE,TRUE
SS1627327008681,7,complex_dissimilar,640,8,background,background,complex,NA,319.32000000961125,forced_short,second half,2,background,3,5,TRUE,TRUE
SS1627327018910,0,complex_dissimilar,190,1,background,background,complex,NA,2028.6000000238419,forced_short,first half,2,background,5,8,TRUE,TRUE
SS1627327018910,0,complex_dissimilar,190,2,background,background,complex,NA,4176.200000047684,forced_short,first half,2,background,5,8,TRUE,TRUE
SS1627327018910,0,complex_dissimilar,190,3,background,background,complex,NA,7049,forced_short,first half,2,background,5,8,TRUE,TRUE
SS1627327018910,0,complex_dissimilar,190,4,background,background,complex,NA,1237.1000000238419,forced_short,first half,2,background,5,8,TRUE,TRUE
SS1627327018910,0,complex_dissimilar,190,5,dissimilar deviant,deviant,complex,NA,4898.799999952316,forced_short,first half,2,first_deviant,5,8,TRUE,TRUE
SS1627327018910,0,complex_dissimilar,190,6,background,background,complex,NA,2917.7999999523163,forced_short,first half,2,background,5,8,TRUE,TRUE
SS1627327018910,0,complex_dissimilar,190,7,background,background,complex,NA,1241.7999999523163,forced_short,first half,2,background,5,8,TRUE,TRUE
SS1627327018910,0,complex_dissimilar,190,8,dissimilar deviant,deviant,complex,NA,2754.7000000476837,forced_short,first half,2,second_deviant,5,8,TRUE,TRUE
SS1627327018910,1,complex_dissimilar,610,1,background,background,complex,NA,3080.5,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627327018910,1,complex_dissimilar,610,2,background,background,complex,NA,4587.5,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627327018910,1,complex_dissimilar,610,3,background,background,complex,NA,398.60000002384186,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627327018910,1,complex_dissimilar,610,4,background,background,complex,NA,1812,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627327018910,1,complex_dissimilar,610,5,background,background,complex,NA,632.8999999761581,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627327018910,1,complex_dissimilar,610,6,background,background,complex,NA,325.60000002384186,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627327018910,1,complex_dissimilar,610,7,background,background,complex,NA,1346,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627327018910,2,complex_dissimilar,370,1,background,background,complex,NA,2105.7999999523163,forced_short,first half,2,background,5,8,TRUE,TRUE
SS1627327018910,2,complex_dissimilar,370,2,background,background,complex,NA,4528.800000071526,forced_short,first half,2,background,5,8,TRUE,TRUE
SS1627327018910,2,complex_dissimilar,370,4,background,background,complex,NA,1279.5,forced_short,first half,2,background,5,8,TRUE,TRUE
SS1627327018910,2,complex_dissimilar,370,5,dissimilar deviant,deviant,complex,NA,3033.5,forced_short,first half,2,first_deviant,5,8,TRUE,TRUE
SS1627327018910,2,complex_dissimilar,370,6,background,background,complex,NA,552.3999999761581,forced_short,first half,2,background,5,8,TRUE,TRUE
SS1627327018910,2,complex_dissimilar,370,7,background,background,complex,NA,63.39999997615814,forced_short,first half,2,background,5,8,TRUE,TRUE
SS1627327018910,2,complex_dissimilar,370,8,dissimilar deviant,deviant,complex,NA,1862,forced_short,first half,2,second_deviant,5,8,TRUE,TRUE
SS1627327018910,3,complex_dissimilar,990,1,background,background,complex,NA,3884.2999999523163,forced_short,first half,2,background,2,4,TRUE,TRUE
SS1627327018910,3,complex_dissimilar,990,2,dissimilar deviant,deviant,complex,NA,3253.7999999523163,forced_short,first half,2,first_deviant,2,4,TRUE,TRUE
SS1627327018910,3,complex_dissimilar,990,3,background,background,complex,NA,3637.899999976158,forced_short,first half,2,background,2,4,TRUE,TRUE
SS1627327018910,3,complex_dissimilar,990,4,dissimilar deviant,deviant,complex,NA,1546.8999999761581,forced_short,first half,2,second_deviant,2,4,TRUE,TRUE
SS1627327018910,3,complex_dissimilar,990,5,background,background,complex,NA,1014.7999999523163,forced_short,first half,2,background,2,4,TRUE,TRUE
SS1627327018910,3,complex_dissimilar,990,6,background,background,complex,NA,232.39999997615814,forced_short,first half,2,background,2,4,TRUE,TRUE
SS1627327018910,3,complex_dissimilar,990,7,background,background,complex,NA,1865.7999999523163,forced_short,first half,2,background,2,4,TRUE,TRUE
SS1627327018910,3,complex_dissimilar,990,8,background,background,complex,NA,543,forced_short,first half,2,background,2,4,TRUE,TRUE
SS1627327018910,4,complex_dissimilar,200,1,background,background,complex,NA,2000.1000000238419,forced_short,second half,2,background,3,5,TRUE,TRUE
SS1627327018910,4,complex_dissimilar,200,2,background,background,complex,NA,1670,forced_short,second half,2,background,3,5,TRUE,TRUE
SS1627327018910,4,complex_dissimilar,200,3,dissimilar deviant,deviant,complex,NA,3993,forced_short,second half,2,first_deviant,3,5,TRUE,TRUE
SS1627327018910,4,complex_dissimilar,200,5,dissimilar deviant,deviant,complex,NA,147.60000002384186,forced_short,second half,2,second_deviant,3,5,TRUE,TRUE
SS1627327018910,4,complex_dissimilar,200,6,background,background,complex,NA,64,forced_short,second half,2,background,3,5,TRUE,TRUE
SS1627327018910,4,complex_dissimilar,200,7,background,background,complex,NA,508.2000000476837,forced_short,second half,2,background,3,5,TRUE,TRUE
SS1627327018910,4,complex_dissimilar,200,8,background,background,complex,NA,106.70000004768372,forced_short,second half,2,background,3,5,TRUE,TRUE
SS1627327018910,5,complex_dissimilar,620,1,background,background,complex,NA,1713.3999999761581,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627327018910,5,complex_dissimilar,620,2,background,background,complex,NA,2879.899999976158,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627327018910,5,complex_dissimilar,620,3,background,background,complex,NA,131.70000004768372,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627327018910,5,complex_dissimilar,620,4,background,background,complex,NA,1409.7999999523163,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627327018910,5,complex_dissimilar,620,5,background,background,complex,NA,136.70000004768372,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627327018910,5,complex_dissimilar,620,6,background,background,complex,NA,1492.8000000715256,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627327018910,6,complex_dissimilar,700,1,background,background,complex,NA,562.6000000238419,forced_short,second half,2,background,2,7,TRUE,TRUE
SS1627327018910,6,complex_dissimilar,700,2,dissimilar deviant,deviant,complex,NA,427.7000000476837,forced_short,second half,2,first_deviant,2,7,TRUE,TRUE
SS1627327018910,6,complex_dissimilar,700,3,background,background,complex,NA,231.19999992847443,forced_short,second half,2,background,2,7,TRUE,TRUE
SS1627327018910,6,complex_dissimilar,700,4,background,background,complex,NA,217.29999995231628,forced_short,second half,2,background,2,7,TRUE,TRUE
SS1627327018910,6,complex_dissimilar,700,5,background,background,complex,NA,970.0999999046326,forced_short,second half,2,background,2,7,TRUE,TRUE
SS1627327018910,6,complex_dissimilar,700,6,background,background,complex,NA,1085.6999999284744,forced_short,second half,2,background,2,7,TRUE,TRUE
SS1627327018910,6,complex_dissimilar,700,7,dissimilar deviant,deviant,complex,NA,602.8999999761581,forced_short,second half,2,second_deviant,2,7,TRUE,TRUE
SS1627327018910,7,complex_dissimilar,900,1,background,background,complex,NA,2985.1999999284744,forced_short,second half,1,background,4,NA,TRUE,TRUE
SS1627327018910,7,complex_dissimilar,900,2,background,background,complex,NA,1731.3000000715256,forced_short,second half,1,background,4,NA,TRUE,TRUE
SS1627327018910,7,complex_dissimilar,900,3,background,background,complex,NA,300.2000000476837,forced_short,second half,1,background,4,NA,TRUE,TRUE
SS1627327018910,7,complex_dissimilar,900,4,dissimilar deviant,deviant,complex,NA,1611.6999999284744,forced_short,second half,1,first_deviant,4,NA,TRUE,TRUE
SS1627327018910,7,complex_dissimilar,900,5,background,background,complex,NA,901,forced_short,second half,1,background,4,NA,TRUE,TRUE
SS1627327018910,7,complex_dissimilar,900,6,background,background,complex,NA,1087.7999999523163,forced_short,second half,1,background,4,NA,TRUE,TRUE
SS1627327018910,7,complex_dissimilar,900,7,background,background,complex,NA,342.10000002384186,forced_short,second half,1,background,4,NA,TRUE,TRUE
SS1627327018910,7,complex_dissimilar,900,8,background,background,complex,NA,646.8999999761581,forced_short,second half,1,background,4,NA,TRUE,TRUE
SS1627327142652,0,complex_dissimilar,80,1,background,background,complex,NA,2061.7999999999884,forced_short,first half,1,background,5,NA,TRUE,TRUE
SS1627327142652,0,complex_dissimilar,80,3,background,background,complex,NA,1964.600000000035,forced_short,first half,1,background,5,NA,TRUE,TRUE
SS1627327142652,0,complex_dissimilar,80,4,background,background,complex,NA,380.0999999999767,forced_short,first half,1,background,5,NA,TRUE,TRUE
SS1627327142652,0,complex_dissimilar,80,5,dissimilar deviant,deviant,complex,NA,5452.099999999977,forced_short,first half,1,first_deviant,5,NA,TRUE,TRUE
SS1627327142652,0,complex_dissimilar,80,6,background,background,complex,NA,250.20000000006985,forced_short,first half,1,background,5,NA,TRUE,TRUE
SS1627327142652,0,complex_dissimilar,80,7,background,background,complex,NA,4298,forced_short,first half,1,background,5,NA,TRUE,TRUE
SS1627327142652,1,complex_dissimilar,590,1,background,background,complex,NA,2450.0999999999767,forced_short,first half,2,background,2,6,TRUE,TRUE
SS1627327142652,1,complex_dissimilar,590,2,dissimilar deviant,deviant,complex,NA,989.0999999999767,forced_short,first half,2,first_deviant,2,6,TRUE,TRUE
SS1627327142652,1,complex_dissimilar,590,3,background,background,complex,NA,1347.7000000000698,forced_short,first half,2,background,2,6,TRUE,TRUE
SS1627327142652,1,complex_dissimilar,590,4,background,background,complex,NA,167.40000000002328,forced_short,first half,2,background,2,6,TRUE,TRUE
SS1627327142652,1,complex_dissimilar,590,5,background,background,complex,NA,751.6000000000931,forced_short,first half,2,background,2,6,TRUE,TRUE
SS1627327142652,1,complex_dissimilar,590,6,dissimilar deviant,deviant,complex,NA,645.4000000000233,forced_short,first half,2,second_deviant,2,6,TRUE,TRUE
SS1627327142652,1,complex_dissimilar,590,7,background,background,complex,NA,702.4000000000233,forced_short,first half,2,background,2,6,TRUE,TRUE
SS1627327142652,2,complex_dissimilar,920,1,background,background,complex,NA,2172.0999999999767,forced_short,first half,2,background,6,8,TRUE,TRUE
SS1627327142652,2,complex_dissimilar,920,2,background,background,complex,NA,607,forced_short,first half,2,background,6,8,TRUE,TRUE
SS1627327142652,2,complex_dissimilar,920,3,background,background,complex,NA,1051.6000000000931,forced_short,first half,2,background,6,8,TRUE,TRUE
SS1627327142652,2,complex_dissimilar,920,4,background,background,complex,NA,491.29999999993015,forced_short,first half,2,background,6,8,TRUE,TRUE
SS1627327142652,2,complex_dissimilar,920,5,background,background,complex,NA,463,forced_short,first half,2,background,6,8,TRUE,TRUE
SS1627327142652,2,complex_dissimilar,920,6,dissimilar deviant,deviant,complex,NA,2770.0999999999767,forced_short,first half,2,first_deviant,6,8,TRUE,TRUE
SS1627327142652,2,complex_dissimilar,920,7,background,background,complex,NA,246.40000000002328,forced_short,first half,2,background,6,8,TRUE,TRUE
SS1627327142652,2,complex_dissimilar,920,8,dissimilar deviant,deviant,complex,NA,232.5,forced_short,first half,2,second_deviant,6,8,TRUE,TRUE
SS1627327142652,3,complex_dissimilar,180,1,background,background,complex,NA,2093.9000000000233,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627327142652,3,complex_dissimilar,180,2,background,background,complex,NA,3591.4000000000233,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627327142652,3,complex_dissimilar,180,3,background,background,complex,NA,260.70000000006985,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627327142652,3,complex_dissimilar,180,4,background,background,complex,NA,928.9000000000233,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627327142652,3,complex_dissimilar,180,5,background,background,complex,NA,1355.0999999999767,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627327142652,3,complex_dissimilar,180,6,background,background,complex,NA,519.0999999999767,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627327142652,4,complex_dissimilar,270,1,background,background,complex,NA,2333.6999999999534,forced_short,second half,2,background,7,8,TRUE,TRUE
SS1627327142652,4,complex_dissimilar,270,2,background,background,complex,NA,865.4000000000233,forced_short,second half,2,background,7,8,TRUE,TRUE
SS1627327142652,4,complex_dissimilar,270,3,background,background,complex,NA,124.20000000006985,forced_short,second half,2,background,7,8,TRUE,TRUE
SS1627327142652,4,complex_dissimilar,270,4,background,background,complex,NA,1619.2000000000698,forced_short,second half,2,background,7,8,TRUE,TRUE
SS1627327142652,4,complex_dissimilar,270,6,background,background,complex,NA,851.5,forced_short,second half,2,background,7,8,TRUE,TRUE
SS1627327142652,4,complex_dissimilar,270,7,dissimilar deviant,deviant,complex,NA,508.79999999993015,forced_short,second half,2,first_deviant,7,8,TRUE,TRUE
SS1627327142652,4,complex_dissimilar,270,8,dissimilar deviant,deviant,complex,NA,56.29999999993015,forced_short,second half,2,second_deviant,7,8,TRUE,TRUE
SS1627327142652,5,complex_dissimilar,660,1,background,background,complex,NA,1712.0999999999767,forced_short,second half,2,background,6,8,TRUE,TRUE
SS1627327142652,5,complex_dissimilar,660,2,background,background,complex,NA,232.20000000006985,forced_short,second half,2,background,6,8,TRUE,TRUE
SS1627327142652,5,complex_dissimilar,660,3,background,background,complex,NA,1543.8000000000466,forced_short,second half,2,background,6,8,TRUE,TRUE
SS1627327142652,5,complex_dissimilar,660,4,background,background,complex,NA,163.30000000004657,forced_short,second half,2,background,6,8,TRUE,TRUE
SS1627327142652,5,complex_dissimilar,660,5,background,background,complex,NA,460.10000000009313,forced_short,second half,2,background,6,8,TRUE,TRUE
SS1627327142652,5,complex_dissimilar,660,6,dissimilar deviant,deviant,complex,NA,228.10000000009313,forced_short,second half,2,first_deviant,6,8,TRUE,TRUE
SS1627327142652,5,complex_dissimilar,660,7,background,background,complex,NA,265.4000000000233,forced_short,second half,2,background,6,8,TRUE,TRUE
SS1627327142652,5,complex_dissimilar,660,8,dissimilar deviant,deviant,complex,NA,615.6999999999534,forced_short,second half,2,second_deviant,6,8,TRUE,TRUE
SS1627327142652,6,complex_dissimilar,590,1,background,background,complex,NA,2361.9000000000233,forced_short,second half,2,background,3,7,TRUE,TRUE
SS1627327142652,6,complex_dissimilar,590,2,background,background,complex,NA,1787.4000000000233,forced_short,second half,2,background,3,7,TRUE,TRUE
SS1627327142652,6,complex_dissimilar,590,3,dissimilar deviant,deviant,complex,NA,303.80000000004657,forced_short,second half,2,first_deviant,3,7,TRUE,TRUE
SS1627327142652,6,complex_dissimilar,590,4,background,background,complex,NA,1068.3000000000466,forced_short,second half,2,background,3,7,TRUE,TRUE
SS1627327142652,6,complex_dissimilar,590,5,background,background,complex,NA,350,forced_short,second half,2,background,3,7,TRUE,TRUE
SS1627327142652,6,complex_dissimilar,590,6,background,background,complex,NA,658.5,forced_short,second half,2,background,3,7,TRUE,TRUE
SS1627327142652,6,complex_dissimilar,590,7,dissimilar deviant,deviant,complex,NA,200.40000000002328,forced_short,second half,2,second_deviant,3,7,TRUE,TRUE
SS1627327142652,6,complex_dissimilar,590,8,background,background,complex,NA,305.5999999999767,forced_short,second half,2,background,3,7,TRUE,TRUE
SS1627327142652,7,complex_dissimilar,100,1,background,background,complex,NA,666.5999999999767,forced_short,second half,1,background,6,NA,TRUE,TRUE
SS1627327142652,7,complex_dissimilar,100,2,background,background,complex,NA,179.90000000002328,forced_short,second half,1,background,6,NA,TRUE,TRUE
SS1627327142652,7,complex_dissimilar,100,3,background,background,complex,NA,447,forced_short,second half,1,background,6,NA,TRUE,TRUE
SS1627327142652,7,complex_dissimilar,100,4,background,background,complex,NA,599.5999999999767,forced_short,second half,1,background,6,NA,TRUE,TRUE
SS1627327142652,7,complex_dissimilar,100,5,background,background,complex,NA,712.8000000000466,forced_short,second half,1,background,6,NA,TRUE,TRUE
SS1627327142652,7,complex_dissimilar,100,6,dissimilar deviant,deviant,complex,NA,689.6999999999534,forced_short,second half,1,first_deviant,6,NA,TRUE,TRUE
SS1627327142652,7,complex_dissimilar,100,7,background,background,complex,NA,385.39999999990687,forced_short,second half,1,background,6,NA,TRUE,TRUE
SS1627327162774,0,complex_dissimilar,950,1,background,background,complex,NA,2118.400000002235,forced_short,first half,1,background,2,NA,TRUE,TRUE
SS1627327162774,0,complex_dissimilar,950,2,dissimilar deviant,deviant,complex,NA,6616.300000000745,forced_short,first half,1,first_deviant,2,NA,TRUE,TRUE
SS1627327162774,0,complex_dissimilar,950,3,background,background,complex,NA,8050.89999999851,forced_short,first half,1,background,2,NA,TRUE,TRUE
SS1627327162774,0,complex_dissimilar,950,4,background,background,complex,NA,3018.10000000149,forced_short,first half,1,background,2,NA,TRUE,TRUE
SS1627327162774,0,complex_dissimilar,950,5,background,background,complex,NA,3144.10000000149,forced_short,first half,1,background,2,NA,TRUE,TRUE
SS1627327162774,0,complex_dissimilar,950,6,background,background,complex,NA,3130.10000000149,forced_short,first half,1,background,2,NA,TRUE,TRUE
SS1627327162774,1,complex_dissimilar,970,1,background,background,complex,NA,1538.5,forced_short,first half,1,background,7,NA,TRUE,TRUE
SS1627327162774,1,complex_dissimilar,970,2,background,background,complex,NA,3516.7999999970198,forced_short,first half,1,background,7,NA,TRUE,TRUE
SS1627327162774,1,complex_dissimilar,970,3,background,background,complex,NA,2394.2000000029802,forced_short,first half,1,background,7,NA,TRUE,TRUE
SS1627327162774,1,complex_dissimilar,970,4,background,background,complex,NA,3359.39999999851,forced_short,first half,1,background,7,NA,TRUE,TRUE
SS1627327162774,1,complex_dissimilar,970,5,background,background,complex,NA,866.8000000007451,forced_short,first half,1,background,7,NA,TRUE,TRUE
SS1627327162774,1,complex_dissimilar,970,6,background,background,complex,NA,1991.5999999977648,forced_short,first half,1,background,7,NA,TRUE,TRUE
SS1627327162774,1,complex_dissimilar,970,7,dissimilar deviant,deviant,complex,NA,3853.39999999851,forced_short,first half,1,first_deviant,7,NA,TRUE,TRUE
SS1627327162774,2,complex_dissimilar,170,1,background,background,complex,NA,1469.6000000014901,forced_short,first half,2,background,6,7,TRUE,TRUE
SS1627327162774,2,complex_dissimilar,170,2,background,background,complex,NA,1315.2000000029802,forced_short,first half,2,background,6,7,TRUE,TRUE
SS1627327162774,2,complex_dissimilar,170,3,background,background,complex,NA,1293.5999999977648,forced_short,first half,2,background,6,7,TRUE,TRUE
SS1627327162774,2,complex_dissimilar,170,4,background,background,complex,NA,1294.300000000745,forced_short,first half,2,background,6,7,TRUE,TRUE
SS1627327162774,2,complex_dissimilar,170,5,background,background,complex,NA,1527.9000000022352,forced_short,first half,2,background,6,7,TRUE,TRUE
SS1627327162774,2,complex_dissimilar,170,6,dissimilar deviant,deviant,complex,NA,1346.4000000022352,forced_short,first half,2,first_deviant,6,7,TRUE,TRUE
SS1627327162774,2,complex_dissimilar,170,7,dissimilar deviant,deviant,complex,NA,2729.10000000149,forced_short,first half,2,second_deviant,6,7,TRUE,TRUE
SS1627327162774,3,complex_dissimilar,390,1,background,background,complex,NA,4894.300000000745,forced_short,first half,1,background,8,NA,TRUE,TRUE
SS1627327162774,3,complex_dissimilar,390,2,background,background,complex,NA,2369.099999997765,forced_short,first half,1,background,8,NA,TRUE,TRUE
SS1627327162774,3,complex_dissimilar,390,3,background,background,complex,NA,513.5,forced_short,first half,1,background,8,NA,TRUE,TRUE
SS1627327162774,3,complex_dissimilar,390,4,background,background,complex,NA,901.5,forced_short,first half,1,background,8,NA,TRUE,TRUE
SS1627327162774,3,complex_dissimilar,390,5,background,background,complex,NA,361.8999999985099,forced_short,first half,1,background,8,NA,TRUE,TRUE
SS1627327162774,3,complex_dissimilar,390,6,background,background,complex,NA,1774.199999999255,forced_short,first half,1,background,8,NA,TRUE,TRUE
SS1627327162774,3,complex_dissimilar,390,7,background,background,complex,NA,1683.3999999985099,forced_short,first half,1,background,8,NA,TRUE,TRUE
SS1627327162774,3,complex_dissimilar,390,8,dissimilar deviant,deviant,complex,NA,1923.300000000745,forced_short,first half,1,first_deviant,8,NA,TRUE,TRUE
SS1627327162774,4,complex_dissimilar,150,1,background,background,complex,NA,1157.0999999977648,forced_short,second half,2,background,2,6,TRUE,TRUE
SS1627327162774,4,complex_dissimilar,150,2,dissimilar deviant,deviant,complex,NA,1836.2999999970198,forced_short,second half,2,first_deviant,2,6,TRUE,TRUE
SS1627327162774,4,complex_dissimilar,150,3,background,background,complex,NA,992.1000000014901,forced_short,second half,2,background,2,6,TRUE,TRUE
SS1627327162774,4,complex_dissimilar,150,4,background,background,complex,NA,1327,forced_short,second half,2,background,2,6,TRUE,TRUE
SS1627327162774,4,complex_dissimilar,150,5,background,background,complex,NA,834.7999999970198,forced_short,second half,2,background,2,6,TRUE,TRUE
SS1627327162774,4,complex_dissimilar,150,6,dissimilar deviant,deviant,complex,NA,950.8999999985099,forced_short,second half,2,second_deviant,2,6,TRUE,TRUE
SS1627327162774,4,complex_dissimilar,150,7,background,background,complex,NA,1423.800000000745,forced_short,second half,2,background,2,6,TRUE,TRUE
SS1627327162774,4,complex_dissimilar,150,8,background,background,complex,NA,486.80000000074506,forced_short,second half,2,background,2,6,TRUE,TRUE
SS1627327162774,5,complex_dissimilar,940,1,background,background,complex,NA,1369.300000000745,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627327162774,5,complex_dissimilar,940,2,background,background,complex,NA,289.3999999985099,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627327162774,5,complex_dissimilar,940,3,background,background,complex,NA,843.3000000007451,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627327162774,5,complex_dissimilar,940,4,background,background,complex,NA,730.6000000014901,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627327162774,5,complex_dissimilar,940,5,background,background,complex,NA,807.2999999970198,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627327162774,5,complex_dissimilar,940,6,background,background,complex,NA,1111,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627327162774,6,complex_dissimilar,120,1,background,background,complex,NA,861.6000000014901,forced_short,second half,2,background,4,7,TRUE,TRUE
SS1627327162774,6,complex_dissimilar,120,2,background,background,complex,NA,741.1000000014901,forced_short,second half,2,background,4,7,TRUE,TRUE
SS1627327162774,6,complex_dissimilar,120,3,background,background,complex,NA,675.1000000014901,forced_short,second half,2,background,4,7,TRUE,TRUE
SS1627327162774,6,complex_dissimilar,120,4,dissimilar deviant,deviant,complex,NA,576.7000000029802,forced_short,second half,2,first_deviant,4,7,TRUE,TRUE
SS1627327162774,6,complex_dissimilar,120,5,background,background,complex,NA,483.19999999925494,forced_short,second half,2,background,4,7,TRUE,TRUE
SS1627327162774,6,complex_dissimilar,120,6,background,background,complex,NA,281.4000000022352,forced_short,second half,2,background,4,7,TRUE,TRUE
SS1627327162774,6,complex_dissimilar,120,7,dissimilar deviant,deviant,complex,NA,497.0999999977648,forced_short,second half,2,second_deviant,4,7,TRUE,TRUE
SS1627327162774,7,complex_dissimilar,560,1,background,background,complex,NA,992.6000000014901,forced_short,second half,1,background,6,NA,TRUE,TRUE
SS1627327162774,7,complex_dissimilar,560,2,background,background,complex,NA,641.3000000007451,forced_short,second half,1,background,6,NA,TRUE,TRUE
SS1627327162774,7,complex_dissimilar,560,3,background,background,complex,NA,341.20000000298023,forced_short,second half,1,background,6,NA,TRUE,TRUE
SS1627327162774,7,complex_dissimilar,560,4,background,background,complex,NA,1216.6000000014901,forced_short,second half,1,background,6,NA,TRUE,TRUE
SS1627327162774,7,complex_dissimilar,560,5,background,background,complex,NA,1302.800000000745,forced_short,second half,1,background,6,NA,TRUE,TRUE
SS1627327162774,7,complex_dissimilar,560,6,dissimilar deviant,deviant,complex,NA,1227.6000000014901,forced_short,second half,1,first_deviant,6,NA,TRUE,TRUE
SS1627327162774,7,complex_dissimilar,560,7,background,background,complex,NA,1433.8999999985099,forced_short,second half,1,background,6,NA,TRUE,TRUE
SS1627327162774,7,complex_dissimilar,560,8,background,background,complex,NA,1058.300000000745,forced_short,second half,1,background,6,NA,TRUE,TRUE
SS1627327252429,0,complex_dissimilar,750,1,background,background,complex,NA,2193.5999999999767,forced_short,first half,1,background,6,NA,TRUE,TRUE
SS1627327252429,0,complex_dissimilar,750,2,background,background,complex,NA,8514.100000000035,forced_short,first half,1,background,6,NA,TRUE,TRUE
SS1627327252429,0,complex_dissimilar,750,3,background,background,complex,NA,5872.5,forced_short,first half,1,background,6,NA,TRUE,TRUE
SS1627327252429,0,complex_dissimilar,750,4,background,background,complex,NA,5441.099999999977,forced_short,first half,1,background,6,NA,TRUE,TRUE
SS1627327252429,0,complex_dissimilar,750,5,background,background,complex,NA,5920.299999999988,forced_short,first half,1,background,6,NA,TRUE,TRUE
SS1627327252429,0,complex_dissimilar,750,6,dissimilar deviant,deviant,complex,NA,6908.299999999988,forced_short,first half,1,first_deviant,6,NA,TRUE,TRUE
SS1627327252429,0,complex_dissimilar,750,7,background,background,complex,NA,2772.0999999999767,forced_short,first half,1,background,6,NA,TRUE,TRUE
SS1627327252429,0,complex_dissimilar,750,8,background,background,complex,NA,3094.5,forced_short,first half,1,background,6,NA,TRUE,TRUE
SS1627327252429,1,complex_dissimilar,130,1,background,background,complex,NA,3374.600000000035,forced_short,first half,1,background,4,NA,FALSE,TRUE
SS1627327252429,1,complex_dissimilar,130,2,background,background,complex,NA,6965.400000000023,forced_short,first half,1,background,4,NA,FALSE,TRUE
SS1627327252429,1,complex_dissimilar,130,3,background,background,complex,NA,2589.7000000000116,forced_short,first half,1,background,4,NA,FALSE,TRUE
SS1627327252429,1,complex_dissimilar,130,4,dissimilar deviant,deviant,complex,NA,4347.200000000012,forced_short,first half,1,first_deviant,4,NA,FALSE,TRUE
SS1627327252429,1,complex_dissimilar,130,5,background,background,complex,NA,2007.7000000000116,forced_short,first half,1,background,4,NA,FALSE,TRUE
