subject,trial_looking_time,block_number,block_type,stim_type_selected
SS1613080790260,5546,12,complex_similar,novel
SS1613080790260,2939,13,simple_dissimilar,background
SS1613080790260,3817,14,simple_dissimilar,novel
SS1613080790260,1892,15,complex_dissimilar,background
SS1613080790260,3051,16,simple_dissimilar,novel
SS1613080790260,3858,17,simple_similar,deviant
SS1613080790260,4612,18,complex_similar,novel
SS1613080790260,3723,19,complex_dissimilar,deviant
SS1613080899764,800.6149999971967,0,simple_dissimilar,deviant
SS1613080899764,930.7999999989988,1,simple_similar,deviant
SS1613080899764,826.7650000023423,2,simple_similar,novel
SS1613080899764,804.2650000032154,3,complex_dissimilar,background
SS1613080899764,2545.569999999134,4,simple_similar,deviant
SS1613080899764,903.0700000046636,5,complex_similar,background
SS1613080899764,925.6950000024517,6,simple_dissimilar,background
SS1613080899764,962.1850000010454,7,complex_dissimilar,novel
SS1613080899764,1021.3649999976042,8,simple_dissimilar,novel
SS1613080899764,942.7899999980582,9,simple_similar,novel
SS1613080899764,954.2800000024727,10,simple_dissimilar,background
SS1613080899764,970.7950000054552,11,complex_dissimilar,deviant
SS1613080899764,965.130000001227,12,complex_dissimilar,novel
SS1613080899764,834.9549999955343,13,complex_dissimilar,deviant
SS1613080899764,880.5250000048545,14,complex_similar,deviant
SS1613080899764,808.1449999997858,15,complex_similar,background
SS1613080899764,898.229999995965,16,complex_similar,novel
SS1613080899764,926.7999999981839,17,simple_dissimilar,deviant
SS1613080899764,868.7050000051386,18,simple_similar,deviant
SS1613080899764,891.9450000001234,19,complex_similar,background
SS1613080992401,7388.055000000168,0,simple_similar,novel
SS1613080992401,5715.464999998221,1,complex_similar,novel
SS1613080992401,4536.704999988433,2,complex_dissimilar,deviant
SS1613080992401,4201.720000008936,3,simple_dissimilar,novel
SS1613080992401,5332.720000002882,4,complex_dissimilar,novel
SS1613080992401,5404.514999999083,5,simple_similar,deviant
SS1613080992401,4685.945000001811,6,complex_dissimilar,novel
SS1613080992401,4780.825000006007,7,simple_similar,novel
SS1613080992401,4394.414999999572,8,complex_dissimilar,novel
SS1613080992401,5531.390000000829,9,complex_similar,novel
SS1613080992401,5644.555000003311,10,simple_similar,novel
SS1613080992401,5226.229999997304,11,simple_dissimilar,deviant
SS1613080992401,6226.854999997886,12,complex_dissimilar,novel
SS1613080992401,4005.839999995078,13,simple_dissimilar,deviant
SS1613080992401,7070.685000010417,14,complex_similar,novel
SS1613080992401,3131.5550000115763,15,simple_similar,deviant
SS1613080992401,2919.49499999173,16,complex_similar,deviant
SS1613080992401,2750.249999994412,17,complex_similar,deviant
SS1613080992401,3544.859999991604,18,simple_dissimilar,novel
SS1613080992401,3177.3550000041723,19,simple_dissimilar,background
SS1613081429451,5442.540000000736,0,simple_dissimilar,novel
SS1613081429451,4083.995000005234,1,complex_dissimilar,novel
SS1613081429451,6018.770000006771,2,simple_similar,novel
SS1613081429451,2251.505000004545,3,simple_dissimilar,novel
SS1613081429451,3016.6900000011083,4,complex_dissimilar,novel
SS1613081429451,4636.2100000085775,5,complex_similar,novel
SS1613081429451,7589.8500000010245,6,simple_dissimilar,novel
SS1613081429451,3271.3599999959115,7,simple_dissimilar,novel
SS1613081429451,2467.8700000047684,8,complex_dissimilar,novel
SS1613081429451,5196.309999981895,9,complex_similar,novel
SS1613081429451,3014.940000005299,10,complex_similar,novel
SS1613081429451,4332.059999997728,11,complex_similar,novel
SS1613081429451,5639.925000007497,12,complex_dissimilar,novel
SS1613081429451,2134.5850000041537,13,complex_similar,novel
SS1613081429451,1817.3699999868404,14,simple_similar,novel
SS1613081429451,1860.5600000126287,15,simple_similar,novel
SS1613081429451,2474.1199999814853,16,simple_similar,novel
SS1613081429451,2256.0749999945983,17,simple_similar,novel
SS1613081429451,2069.750000006752,18,complex_dissimilar,novel
SS1613081429451,2301.655000000028,19,simple_dissimilar,novel
SS1613081503116,7837.844999984372,0,simple_similar,novel
SS1613081503116,6950.859999994282,1,complex_dissimilar,novel
SS1613081503116,5587.294999987353,2,complex_similar,novel
SS1613081503116,5373.414999991655,3,simple_dissimilar,novel
SS1613081503116,5729.124999966007,4,complex_dissimilar,novel
SS1613081503116,7230.434999987483,5,simple_similar,novel
SS1613081503116,5188.824999972712,6,complex_similar,novel
SS1613081503116,7572.664999996778,7,simple_dissimilar,novel
SS1613081503116,8822.869999986142,8,simple_dissimilar,novel
SS1613081503116,10654.475000000093,9,complex_similar,novel
SS1613081503116,5851.244999980554,10,complex_dissimilar,novel
SS1613081503116,9793.454999988899,11,complex_similar,novel
SS1613081503116,10004.964999982622,12,simple_dissimilar,novel
SS1613081503116,7178.589999978431,13,complex_similar,novel
SS1613081503116,7651.8049999838695,14,simple_similar,novel
SS1613081503116,7548.37500002468,15,simple_similar,novel
SS1613081503116,9927.89999996312,16,simple_similar,novel
SS1613081503116,10177.61500000488,17,complex_dissimilar,novel
SS1613081503116,8321.9550000038,18,simple_dissimilar,novel
SS1613081503116,8149.575000000186,19,complex_dissimilar,novel
SS1613081755645,3380.0949999829754,0,complex_dissimilar,novel
SS1613081755645,2666.8699999980163,1,simple_dissimilar,deviant
SS1613081755645,3099.2300000041723,2,complex_similar,novel
SS1613081755645,3689.12999999593,3,complex_dissimilar,deviant
SS1613081755645,1937.1799999906216,4,complex_dissimilar,novel
SS1613081755645,3093.839999998454,5,simple_dissimilar,novel
SS1613081755645,5520.000000001164,6,complex_dissimilar,novel
SS1613081755645,2082.854999997653,7,simple_similar,novel
SS1613081755645,2670.745000021998,8,simple_dissimilar,background
SS1613081755645,2801.380000001518,9,complex_similar,novel
SS1613081755645,6277.184999996098,10,simple_similar,novel
SS1613081755645,1972.1099999849685,11,complex_similar,deviant
SS1613081755645,1471.0850000090431,12,complex_similar,deviant
SS1613081755645,2208.5099999792874,13,simple_dissimilar,novel
SS1613081755645,1515.3849999886006,14,complex_similar,background
SS1613081755645,1080.5399999779183,15,simple_similar,novel
SS1613081755645,1566.7249999940395,16,complex_dissimilar,novel
SS1613081755645,1926.3099999923725,17,simple_similar,background
SS1613081755645,2063.7099999992643,18,simple_similar,background
SS1613081755645,3172.1699999878183,19,simple_dissimilar,background
SS1613081787879,4234.815000000526,0,complex_similar,novel
SS1613081787879,3989.3400000044494,1,complex_dissimilar,background
SS1613081787879,5279.349999994156,2,simple_similar,novel
SS1613081787879,4058.4849999984726,3,simple_similar,deviant
SS1613081787879,3155.390000004263,4,simple_similar,deviant
SS1613081787879,4134.184999999707,5,simple_dissimilar,novel
SS1613081787879,3542.10000000312,6,complex_similar,deviant
SS1613081787879,5757.249999999476,7,simple_dissimilar,novel
SS1613081787879,4837.254999995639,8,complex_similar,novel
SS1613081787879,2041.7700000005425,9,simple_similar,deviant
SS1613081787879,2288.01999999705,10,simple_similar,novel
SS1613081787879,4041.4950000020326,11,complex_dissimilar,novel
SS1613081787879,3056.054999998014,12,simple_dissimilar,novel
SS1613081787879,2469.3450000020675,13,complex_dissimilar,novel
SS1613081787879,3285.979999997653,14,complex_similar,novel
SS1613081787879,2967.3850000005914,15,simple_dissimilar,novel
SS1613081787879,2389.6450000000186,16,complex_dissimilar,novel
SS1613081787879,2451.3249999989057,17,complex_dissimilar,novel
SS1613081787879,2628.0000000012806,18,complex_similar,novel
SS1613081787879,4404.270000003511,19,simple_dissimilar,novel
SS1613081908596,2627.434999999241,0,simple_dissimilar,background
SS1613081908596,1085.1250000021537,1,complex_dissimilar,background
SS1613081908596,1412.2399999985646,2,complex_similar,novel
SS1613081908596,966.1700000004203,3,simple_similar,deviant
SS1613081908596,842.649999999383,4,complex_dissimilar,background
SS1613081908596,995.3350000003702,5,simple_similar,novel
SS1613081908596,902.7749999994412,6,simple_similar,novel
SS1613081908596,1068.0749999999534,7,simple_dissimilar,background
SS1613081908596,940.4799999982351,8,complex_dissimilar,novel
SS1613081908596,946.7650000013527,9,simple_dissimilar,novel
SS1613081908596,3708.9600000006612,10,simple_similar,novel
SS1613081908596,1307.6749999971362,11,simple_dissimilar,deviant
SS1613081908596,886.4399999991292,12,complex_similar,deviant
SS1613081908596,1073.2150000010151,13,complex_similar,background
SS1613081908596,9367.419999999343,14,complex_dissimilar,novel
SS1613081908596,1271.4899999998743,15,simple_dissimilar,deviant
SS1613081908596,3307.7799999999115,16,complex_dissimilar,novel
SS1613081908596,2337.3949999994365,17,simple_similar,background
SS1613081908596,1763.0049999977928,18,complex_similar,novel
SS1613081908596,1813.999999999185,19,complex_similar,novel
SS1613081941833,1411.3150000019232,0,simple_dissimilar,novel
SS1613081941833,818.6250000006112,1,simple_similar,novel
SS1613081941833,2489.744999999675,2,simple_dissimilar,deviant
SS1613081941833,1628.9149999982328,3,complex_similar,deviant
SS1613081941833,1435.6999999989057,4,complex_similar,background
SS1613081941833,1152.7649999996356,5,complex_dissimilar,background
SS1613081941833,1463.9649999997346,6,complex_similar,novel
SS1613081941833,2072.8500000012573,7,complex_dissimilar,background
SS1613081941833,2167.2499999993597,8,simple_dissimilar,novel
SS1613081941833,1191.2000000018743,9,simple_similar,novel
SS1613081941833,1179.6199999997043,10,complex_dissimilar,deviant
SS1613081941833,835.5299999973504,11,complex_similar,deviant
SS1613081941833,8237.09999999922,12,simple_similar,deviant
SS1613081941833,1892.3299999994924,13,complex_dissimilar,novel
SS1613081941833,851.1049999986426,14,simple_similar,background
SS1613081941833,969.0649999981979,15,complex_similar,novel
SS1613081941833,1736.6850000005215,16,simple_dissimilar,deviant
SS1613081941833,921.6500000009546,17,complex_dissimilar,novel
SS1613081941833,4268.814999996568,18,simple_similar,deviant
SS1613081941833,1233.2200000026496,19,simple_dissimilar,background
SS1613082074341,18134.63500000653,0,simple_dissimilar,novel
SS1613082074341,10903.389999974752,1,complex_similar,novel
SS1613082074341,5839.274999988265,2,simple_dissimilar,deviant
SS1613082074341,9302.529999997932,3,simple_dissimilar,novel
SS1613082074341,10574.399999994785,4,complex_dissimilar,novel
SS1613082074341,6718.660000024829,5,complex_similar,novel
SS1613082074341,6311.629999993602,6,simple_similar,novel
SS1613082074341,5399.824999982957,7,complex_similar,novel
SS1613082074341,6253.57499999227,8,simple_similar,novel
SS1613082074341,7667.740000016056,9,complex_dissimilar,novel
SS1613082074341,6631.01500000339,10,simple_dissimilar,deviant
SS1613082074341,6838.4199999971315,11,simple_similar,novel
SS1613082074341,7131.049999978859,12,simple_similar,novel
SS1613082074341,6990.0750000204425,13,complex_similar,novel
SS1613082074341,7201.799999992363,14,simple_dissimilar,novel
SS1613082074341,5695.155000005616,15,complex_dissimilar,novel
SS1613082074341,4473.045000003185,16,simple_similar,novel
SS1613082074341,4891.18999997736,17,complex_similar,novel
SS1613082074341,6708.5699999995995,18,complex_dissimilar,novel
SS1613082074341,5491.5549999976065,19,complex_dissimilar,deviant
SS1613082078376,4281.089999899268,0,simple_dissimilar,novel
SS1613082078376,7931.195000139996,1,complex_similar,novel
SS1613082078376,7052.729999832809,2,simple_similar,deviant
SS1613082078376,3669.504999835044,3,simple_similar,novel
SS1613082078376,3252.169999945909,4,complex_similar,novel
SS1613082078376,3397.760000033304,5,complex_similar,novel
SS1613082078376,3679.9449999351054,6,complex_dissimilar,novel
SS1613082078376,2835.1800001226366,7,simple_similar,novel
SS1613082078376,2372.2650000825524,8,complex_dissimilar,novel
SS1613082078376,2341.09499999322,9,complex_similar,novel
SS1613082078376,1920.9150000941008,10,complex_similar,novel
SS1613082078376,1905.9050001204014,11,complex_dissimilar,novel
SS1613082078376,4139.570000069216,12,simple_dissimilar,novel
SS1613082078376,2428.855000017211,13,complex_dissimilar,novel
SS1613082078376,2397.0399999059737,14,simple_similar,novel
SS1613082078376,1739.6800000686198,15,complex_dissimilar,novel
SS1613082078376,927.0900000818074,16,simple_dissimilar,novel
SS1613082078376,844.5149999577552,17,simple_dissimilar,novel
SS1613082078376,1231.71999999322,18,simple_dissimilar,novel
SS1613082078376,2173.1800001114607,19,simple_similar,novel
SS1613082123346,3731.9649999961257,0,simple_similar,background
SS1613082123346,1637.9500000737607,1,complex_similar,background
SS1613082123346,3924.945000046864,2,complex_dissimilar,background
SS1613082123346,7628.669999958947,3,complex_similar,deviant
SS1613082123346,10976.740000024438,4,simple_similar,background
SS1613082123346,6899.579999921843,5,complex_dissimilar,background
SS1613082123346,9842.350000003353,6,complex_dissimilar,deviant
SS1613082123346,5182.089999970049,7,complex_dissimilar,background
SS1613082123346,2935.9899998642504,8,complex_similar,background
SS1613082123346,5592.045000009239,9,simple_dissimilar,background
SS1613082123346,4678.9649999234825,10,simple_similar,background
SS1613082123346,8562.284999946132,11,complex_dissimilar,background
SS1613082123346,3188.2549998816103,12,simple_dissimilar,background
SS1613082123346,8389.404999976978,13,complex_similar,background
SS1613082123346,6834.95500003919,14,complex_similar,deviant
SS1613082123346,825.7349999155849,15,simple_similar,deviant
SS1613082123346,870.6450000870973,16,simple_dissimilar,background
SS1613082123346,1723.9250000100583,17,simple_dissimilar,background
SS1613082123346,1236.4549999590963,18,simple_dissimilar,background
SS1613082123346,4267.824999941513,19,simple_similar,deviant
SS1613082173349,1687.604999996256,0,simple_dissimilar,deviant
SS1613082173349,1086.5949999977602,1,complex_dissimilar,background
SS1613082173349,1097.9449999984354,2,complex_dissimilar,deviant
SS1613082173349,1706.9100000051549,3,complex_similar,novel
SS1613082173349,1332.4950000067474,4,simple_similar,novel
SS1613082173349,1540.975000007893,5,simple_dissimilar,novel
SS1613082173349,2667.7049999969313,6,simple_similar,novel
SS1613082173349,1530.4800000129035,7,complex_similar,deviant
SS1613082173349,1770.1700000005076,8,simple_similar,novel
SS1613082173349,2406.964999999036,9,simple_dissimilar,background
SS1613082173349,1339.2500000016298,10,simple_similar,novel
SS1613082173349,4354.149999996298,11,complex_similar,novel
SS1613082173349,2223.8400000031106,12,complex_similar,novel
SS1613082173349,1275.720000002184,13,simple_similar,novel
SS1613082173349,1594.8699999978999,14,complex_similar,novel
SS1613082173349,6001.955000011367,15,complex_dissimilar,novel
SS1613082173349,1679.9050000088755,16,complex_dissimilar,novel
SS1613082173349,1245.8900000026915,17,simple_dissimilar,deviant
SS1613082173349,1236.8300000060117,18,simple_dissimilar,novel
SS1613082173349,1170.4200000065612,19,complex_dissimilar,deviant
SS1613082248268,3032.229999965057,0,simple_dissimilar,novel
SS1613082248268,4607.329999981448,1,complex_dissimilar,novel
SS1613082248268,3199.8150000115857,2,simple_dissimilar,novel
SS1613082248268,3226.4649999677204,3,simple_dissimilar,novel
SS1613082248268,4337.260000011884,4,simple_dissimilar,novel
SS1613082248268,2478.0849999631755,5,complex_similar,novel
SS1613082248268,2890.1700000395067,6,complex_dissimilar,novel
SS1613082248268,2610.354999965057,7,simple_similar,novel
