subject,block_number,block_type,trial_number,item_type,trial_type,trial_complexity,item_id,rt,half,block_deviant_number,trial_type_index,first_dev_position,second_dev_position
SS1614809317617,2,complex_dissimilar,5,dissimilar deviant,deviant,complex,complex_13_B,6293.975,first half,2,second_deviant,4,5
SS1614809317617,3,complex_similar,1,background,background,complex,complex_20_B,26478.18,first half,0,background,NA,NA
SS1614809317617,3,complex_similar,2,background,background,complex,complex_20_B,7549.795,first half,0,background,NA,NA
SS1614809317617,3,complex_similar,3,background,background,complex,complex_20_B,4433.02,first half,0,background,NA,NA
SS1614809317617,3,complex_similar,4,background,background,complex,complex_20_B,12143.145,first half,0,background,NA,NA
SS1614809317617,3,complex_similar,5,background,background,complex,complex_20_B,6716.475,first half,0,background,NA,NA
SS1614809317617,3,complex_similar,6,background,background,complex,complex_20_B,1804.19,first half,0,background,NA,NA
SS1614809317617,4,complex_dissimilar,1,background,background,complex,complex_17_A,2017.89,first half,1,background,4,NA
SS1614809317617,4,complex_dissimilar,2,background,background,complex,complex_17_A,4706.19,first half,1,background,4,NA
SS1614809317617,4,complex_dissimilar,3,background,background,complex,complex_17_A,2890.835,first half,1,background,4,NA
SS1614809317617,4,complex_dissimilar,4,dissimilar deviant,deviant,complex,complex_01_B,3439.74,first half,1,first_deviant,4,NA
SS1614809317617,4,complex_dissimilar,5,background,background,complex,complex_17_A,3346.515,first half,1,background,4,NA
SS1614809317617,5,complex_similar,1,background,background,complex,complex_02_A,13763.325,first half,0,background,NA,NA
SS1614809317617,5,complex_similar,2,background,background,complex,complex_02_A,15162.84,first half,0,background,NA,NA
SS1614809317617,5,complex_similar,3,background,background,complex,complex_02_A,8755.36,first half,0,background,NA,NA
SS1614809317617,5,complex_similar,4,background,background,complex,complex_02_A,5640.255,first half,0,background,NA,NA
SS1614809317617,6,simple_similar,1,background,background,simple,simple_06_A,12207.6,second half,1,background,5,NA
SS1614809317617,6,simple_similar,2,background,background,simple,simple_06_A,500.675,second half,1,background,5,NA
SS1614809317617,6,simple_similar,3,background,background,simple,simple_06_A,545.65,second half,1,background,5,NA
SS1614809317617,6,simple_similar,4,background,background,simple,simple_06_A,196.4700001,second half,1,background,5,NA
SS1614809317617,6,simple_similar,5,similar deviant,deviant,simple,simple_06_B,396.77,second half,1,first_deviant,5,NA
SS1614809317617,6,simple_similar,6,background,background,simple,simple_06_A,15807.795,second half,1,background,5,NA
SS1614809317617,7,simple_dissimilar,1,background,background,simple,simple_10_A,1250.935,second half,0,background,NA,NA
SS1614809317617,7,simple_dissimilar,2,background,background,simple,simple_10_A,13384.98,second half,0,background,NA,NA
SS1614809317617,7,simple_dissimilar,3,background,background,simple,simple_10_A,399.1399999,second half,0,background,NA,NA
SS1614809317617,7,simple_dissimilar,4,background,background,simple,simple_10_A,445.33,second half,0,background,NA,NA
SS1614809317617,7,simple_dissimilar,5,background,background,simple,simple_10_A,959.5049999,second half,0,background,NA,NA
SS1614809317617,8,simple_similar,1,background,background,simple,simple_19_B,1596.215,second half,1,background,3,NA
SS1614809317617,8,simple_similar,2,background,background,simple,simple_19_B,2947.23,second half,1,background,3,NA
SS1614809317617,8,simple_similar,3,similar deviant,deviant,simple,simple_19_A,255.1500001,second half,1,first_deviant,3,NA
SS1614809317617,8,simple_similar,4,background,background,simple,simple_19_B,2050.71,second half,1,background,3,NA
SS1614809317617,8,simple_similar,5,background,background,simple,simple_19_B,0.93999994,second half,1,background,3,NA
SS1614809317617,8,simple_similar,6,background,background,simple,simple_19_B,296.8250001,second half,1,background,3,NA
SS1614809317617,9,simple_dissimilar,1,background,background,simple,simple_08_A,4712.69,second half,2,background,2,3
SS1614809317617,9,simple_dissimilar,2,dissimilar deviant,deviant,simple,simple_09_B,5649.87,second half,2,first_deviant,2,3
SS1614809317617,9,simple_dissimilar,3,dissimilar deviant,deviant,simple,simple_09_B,3372.8,second half,2,second_deviant,2,3
SS1614809317617,9,simple_dissimilar,4,background,background,simple,simple_08_A,1491.72,second half,2,background,2,3
SS1614809317617,9,simple_dissimilar,5,background,background,simple,simple_08_A,445.515,second half,2,background,2,3
SS1614809317617,10,complex_dissimilar,1,background,background,complex,complex_04_B,3747.35,second half,1,background,4,NA
SS1614809317617,10,complex_dissimilar,2,background,background,complex,complex_04_B,1770.435,second half,1,background,4,NA
SS1614809317617,10,complex_dissimilar,3,background,background,complex,complex_04_B,1727.045,second half,1,background,4,NA
SS1614809317617,10,complex_dissimilar,4,dissimilar deviant,deviant,complex,complex_11_B,3075.06,second half,1,first_deviant,4,NA
SS1614809317617,10,complex_dissimilar,5,background,background,complex,complex_04_B,183.8400001,second half,1,background,4,NA
SS1614809317617,11,complex_similar,1,background,background,complex,complex_06_A,2130.085,second half,1,background,5,NA
SS1614809317617,11,complex_similar,2,background,background,complex,complex_06_A,1893.525,second half,1,background,5,NA
SS1614809317617,11,complex_similar,3,background,background,complex,complex_06_A,2355.835,second half,1,background,5,NA
SS1614809317617,11,complex_similar,4,background,background,complex,complex_06_A,727.47,second half,1,background,5,NA
SS1614809317617,11,complex_similar,5,similar deviant,deviant,complex,complex_06_B,1089.465,second half,1,first_deviant,5,NA
SS1614809387863,0,simple_similar,1,background,background,simple,simple_14_B,1137,first half,1,background,2,NA
SS1614809387863,0,simple_similar,2,similar deviant,deviant,simple,simple_14_A,1698,first half,1,first_deviant,2,NA
SS1614809387863,0,simple_similar,3,background,background,simple,simple_14_B,1351,first half,1,background,2,NA
SS1614809387863,0,simple_similar,4,background,background,simple,simple_14_B,945,first half,1,background,2,NA
SS1614809387863,1,simple_similar,1,background,background,simple,simple_19_A,1047,first half,2,background,3,7
SS1614809387863,1,simple_similar,2,background,background,simple,simple_19_A,1726,first half,2,background,3,7
SS1614809387863,1,simple_similar,3,similar deviant,deviant,simple,simple_19_B,1496,first half,2,first_deviant,3,7
SS1614809387863,1,simple_similar,4,background,background,simple,simple_19_A,1311,first half,2,background,3,7
SS1614809387863,1,simple_similar,5,background,background,simple,simple_19_A,1265,first half,2,background,3,7
SS1614809387863,1,simple_similar,6,background,background,simple,simple_19_A,1716,first half,2,background,3,7
SS1614809387863,1,simple_similar,7,similar deviant,deviant,simple,simple_19_B,2540,first half,2,second_deviant,3,7
SS1614809387863,2,complex_similar,1,background,background,complex,complex_12_A,2203,first half,2,background,4,5
SS1614809387863,2,complex_similar,2,background,background,complex,complex_12_A,1312,first half,2,background,4,5
SS1614809387863,2,complex_similar,3,background,background,complex,complex_12_A,696,first half,2,background,4,5
SS1614809387863,2,complex_similar,4,similar deviant,deviant,complex,complex_12_B,905,first half,2,first_deviant,4,5
SS1614809387863,2,complex_similar,5,similar deviant,deviant,complex,complex_12_B,372,first half,2,second_deviant,4,5
SS1614809387863,3,complex_dissimilar,1,background,background,complex,complex_19_A,292,first half,2,background,3,7
SS1614809387863,3,complex_dissimilar,2,background,background,complex,complex_19_A,848,first half,2,background,3,7
SS1614809387863,3,complex_dissimilar,3,dissimilar deviant,deviant,complex,complex_05_A,419,first half,2,first_deviant,3,7
SS1614809387863,3,complex_dissimilar,4,background,background,complex,complex_19_A,431,first half,2,background,3,7
SS1614809387863,3,complex_dissimilar,5,background,background,complex,complex_19_A,635,first half,2,background,3,7
SS1614809387863,3,complex_dissimilar,6,background,background,complex,complex_19_A,523,first half,2,background,3,7
SS1614809387863,3,complex_dissimilar,7,dissimilar deviant,deviant,complex,complex_05_A,642,first half,2,second_deviant,3,7
SS1614809387863,4,complex_similar,1,background,background,complex,complex_11_A,1073,first half,0,background,NA,NA
SS1614809387863,4,complex_similar,2,background,background,complex,complex_11_A,854,first half,0,background,NA,NA
SS1614809387863,4,complex_similar,3,background,background,complex,complex_11_A,755,first half,0,background,NA,NA
SS1614809387863,4,complex_similar,4,background,background,complex,complex_11_A,763,first half,0,background,NA,NA
SS1614809387863,4,complex_similar,5,background,background,complex,complex_11_A,895,first half,0,background,NA,NA
SS1614809387863,4,complex_similar,6,background,background,complex,complex_11_A,801,first half,0,background,NA,NA
SS1614809387863,5,simple_dissimilar,1,background,background,simple,simple_08_A,1114,first half,2,background,6,7
SS1614809387863,5,simple_dissimilar,2,background,background,simple,simple_08_A,987,first half,2,background,6,7
SS1614809387863,5,simple_dissimilar,3,background,background,simple,simple_08_A,557,first half,2,background,6,7
SS1614809387863,5,simple_dissimilar,4,background,background,simple,simple_08_A,843,first half,2,background,6,7
SS1614809387863,5,simple_dissimilar,5,background,background,simple,simple_08_A,1034,first half,2,background,6,7
SS1614809387863,5,simple_dissimilar,6,dissimilar deviant,deviant,simple,simple_17_A,943,first half,2,first_deviant,6,7
SS1614809387863,5,simple_dissimilar,7,dissimilar deviant,deviant,simple,simple_17_A,1143,first half,2,second_deviant,6,7
SS1614809387863,6,complex_similar,1,background,background,complex,complex_10_A,1398,second half,0,background,NA,NA
SS1614809387863,6,complex_similar,2,background,background,complex,complex_10_A,1126,second half,0,background,NA,NA
SS1614809387863,6,complex_similar,3,background,background,complex,complex_10_A,722,second half,0,background,NA,NA
SS1614809387863,6,complex_similar,4,background,background,complex,complex_10_A,828,second half,0,background,NA,NA
SS1614809387863,6,complex_similar,5,background,background,complex,complex_10_A,844,second half,0,background,NA,NA
SS1614809387863,7,simple_dissimilar,1,background,background,simple,simple_09_A,1330,second half,1,background,2,NA
SS1614809387863,7,simple_dissimilar,2,dissimilar deviant,deviant,simple,simple_02_B,1506,second half,1,first_deviant,2,NA
SS1614809387863,7,simple_dissimilar,3,background,background,simple,simple_09_A,267,second half,1,background,2,NA
SS1614809387863,7,simple_dissimilar,4,background,background,simple,simple_09_A,1114,second half,1,background,2,NA
SS1614809387863,8,simple_similar,1,background,background,simple,simple_13_A,1387,second half,0,background,NA,NA
SS1614809387863,8,simple_similar,2,background,background,simple,simple_13_A,763,second half,0,background,NA,NA
SS1614809387863,8,simple_similar,3,background,background,simple,simple_13_A,648,second half,0,background,NA,NA
SS1614809387863,8,simple_similar,4,background,background,simple,simple_13_A,1390,second half,0,background,NA,NA
SS1614809387863,9,simple_dissimilar,1,background,background,simple,simple_03_B,1902,second half,2,background,3,6
SS1614809387863,9,simple_dissimilar,2,background,background,simple,simple_03_B,727,second half,2,background,3,6
SS1614809387863,9,simple_dissimilar,3,dissimilar deviant,deviant,simple,simple_11_A,860,second half,2,first_deviant,3,6
SS1614809387863,9,simple_dissimilar,4,background,background,simple,simple_03_B,1332,second half,2,background,3,6
SS1614809387863,9,simple_dissimilar,5,background,background,simple,simple_03_B,744,second half,2,background,3,6
SS1614809387863,9,simple_dissimilar,6,dissimilar deviant,deviant,simple,simple_11_A,1256,second half,2,second_deviant,3,6
SS1614809387863,10,complex_dissimilar,1,background,background,complex,complex_08_A,512,second half,1,background,3,NA
SS1614809387863,10,complex_dissimilar,2,background,background,complex,complex_08_A,671,second half,1,background,3,NA
SS1614809387863,10,complex_dissimilar,3,dissimilar deviant,deviant,complex,complex_14_A,608,second half,1,first_deviant,3,NA
SS1614809387863,10,complex_dissimilar,4,background,background,complex,complex_08_A,258,second half,1,background,3,NA
SS1614809387863,10,complex_dissimilar,5,background,background,complex,complex_08_A,179,second half,1,background,3,NA
SS1614809387863,10,complex_dissimilar,6,background,background,complex,complex_08_A,329,second half,1,background,3,NA
SS1614809387863,11,complex_dissimilar,1,background,background,complex,complex_16_A,519,second half,1,background,5,NA
SS1614809387863,11,complex_dissimilar,2,background,background,complex,complex_16_A,319,second half,1,background,5,NA
SS1614809387863,11,complex_dissimilar,3,background,background,complex,complex_16_A,375,second half,1,background,5,NA
SS1614809387863,11,complex_dissimilar,4,background,background,complex,complex_16_A,84,second half,1,background,5,NA
SS1614809387863,11,complex_dissimilar,5,dissimilar deviant,deviant,complex,complex_10_B,37,second half,1,first_deviant,5,NA
SS1614809390184,0,complex_dissimilar,1,background,background,complex,complex_07_A,4969.015,first half,1,background,5,NA
SS1614809390184,0,complex_dissimilar,2,background,background,complex,complex_07_A,1480.655,first half,1,background,5,NA
SS1614809390184,0,complex_dissimilar,3,background,background,complex,complex_07_A,1840.3,first half,1,background,5,NA
SS1614809390184,0,complex_dissimilar,4,background,background,complex,complex_07_A,630.14,first half,1,background,5,NA
SS1614809390184,0,complex_dissimilar,5,dissimilar deviant,deviant,complex,complex_18_B,5802.325,first half,1,first_deviant,5,NA
SS1614809390184,0,complex_dissimilar,6,background,background,complex,complex_07_A,907.495,first half,1,background,5,NA
SS1614809390184,1,complex_similar,1,background,background,complex,complex_01_B,6607.72,first half,0,background,NA,NA
